SCHL_NR_ID,CNSS_YR,CNSS_SB_ID,SCHOOL_NM,SCHL_DSTRT,ELMNTRY_ST,SCNDRY_SCT,SCHL_YR_PD,DT_PBLCTNR,LATITUDE,LONGITUDE,X,Y
1298,2011,5955034,Dr Kearney Middle School,Peace River North,177,345,2016/2017,2017,56.253138,-120.83229,,
1299,2011,5955034,Duncan Cran Elementary,Peace River North,302,0,2016/2017,2017,56.235437,-120.81278,,
1300,2011,5955034,Ecole Central Elem School of the Arts,Peace River North,357,0,2016/2017,2017,56.245368,-120.85118,,
1301,2011,5955034,Energetic Learning Campus,Peace River North,0,180,2016/2017,2017,56.239165,-120.84206,,
1302,2011,5955025,Hudson's Hope School,Peace River North,100,47,2016/2017,2017,56.024415,-121.92187,,
1303,2011,5955034,Key Learning Centre,Peace River North,0,6,2016/2017,2017,56.245362,-120.85733,,
1304,2011,5955034,Maccabee Christian School,Peace River North,30,3,2016/2017,2017,56.252500,-120.84666,,
1305,2011,5955040,Montney Mennonite School,Peace River North,18,11,2016/2017,2017,56.450000,-120.91666,,
1306,2011,5955034,North Peace Secondary,Peace River North,0,1023,2016/2017,2017,56.239164,-120.82122,,
1307,2011,5955034,Northern BC Distance Ed School,Peace River North,27,330,2016/2017,2017,56.245362,-120.85733,,
1308,2011,5955040,Prespatou Elem-Secondary,Peace River North,191,128,2016/2017,2017,56.933333,-121.05000,,
1309,2011,5955034,Robert Ogilvie Elementary,Peace River North,323,0,2016/2017,2017,56.245443,-120.82099,,
1310,2011,5955030,Taylor Elementary,Peace River North,159,0,2016/2017,2017,56.159167,-120.68666,,
1311,2011,5955034,Upper Halfway Elem,Peace River North,34,7,2016/2017,2017,56.243644,-120.85978,,
1312,2011,5955034,Upper Pine Elem-Jr Secondary,Peace River North,170,21,2016/2017,2017,56.243644,-120.85978,,
1313,2011,5955040,Wonowon Elementary,Peace River North,45,0,2016/2017,2017,56.733333,-121.80000,,
1314,2011,5917021,Arbutus Global Middle School,Greater Victoria,306,168,2016/2017,2017,48.470972,-123.30813,,
1315,2011,5917034,Artemis Place Secondary,Greater Victoria,0,46,2016/2017,2017,48.436578,-123.36601,,
1316,2011,5917021,ArtsCalibre Academy,Greater Victoria,48,0,2016/2017,2017,48.449412,-123.34317,,
1317,2011,5917021,Braefoot Elementary,Greater Victoria,263,0,2016/2017,2017,48.469438,-123.34444,,
1318,2011,5917021,Campus View Elementary,Greater Victoria,455,0,2016/2017,2017,48.465646,-123.32074,,
1319,2011,5917021,Cedar Hill Middle,Greater Victoria,343,167,2016/2017,2017,48.466082,-123.33602,,
1320,2011,5917034,Central Middle School,Greater Victoria,364,173,2016/2017,2017,48.423387,-123.34646,,
1321,2011,5917034,Christ Church Cathedral School,Greater Victoria,145,19,2016/2017,2017,48.421720,-123.35746,,
1322,2011,5917021,Cloverdale Traditional Elementary,Greater Victoria,311,0,2016/2017,2017,48.454207,-123.35990,,
1323,2011,5917021,Colquitz Middle School,Greater Victoria,294,150,2016/2017,2017,48.461329,-123.39374,,
1324,2011,5917034,Continuing Ed SD 61,Greater Victoria,0,119,2016/2017,2017,48.442109,-123.36293,,
1325,2011,5917021,Craigflower Elementary,Greater Victoria,118,0,2016/2017,2017,48.452821,-123.42190,,
1326,2011,5917021,Discovery School,Greater Victoria,29,44,2016/2017,2017,48.475053,-123.41281,,
1327,2011,5917021,Doncaster Elementary,Greater Victoria,428,0,2016/2017,2017,48.457286,-123.33813,,
1328,2011,5917047,Eagle View Elementary,Greater Victoria,237,0,2016/2017,2017,48.464812,-123.44205,,
1329,2011,5917040,Ecole Macaulay Elementary,Greater Victoria,435,0,2016/2017,2017,48.425102,-123.40595,,
1330,2011,5917021,Ecole Marigold School,Greater Victoria,316,0,2016/2017,2017,48.462350,-123.41070,,
1331,2011,5917021,Ecole Quadra Elementary,Greater Victoria,418,0,2016/2017,2017,48.439876,-123.32793,,
1332,2011,5917030,Ecole Willows Elementary,Greater Victoria,622,0,2016/2017,2017,48.436128,-123.30959,,
1333,2011,5917034,Elizabeth Buckley School,Greater Victoria,53,3,2016/2017,2017,48.440774,-123.34927,,
1334,2011,5917040,Esquimalt High,Greater Victoria,0,628,2016/2017,2017,48.438855,-123.39607,,
1335,2011,5917021,Frank Hobbs Elementary,Greater Victoria,301,0,2016/2017,2017,48.465497,-123.30064,,
1336,2011,5917021,George Jay Elementary,Greater Victoria,334,0,2016/2017,2017,48.439876,-123.32793,,
1337,2011,5917021,Glanford Middle School,Greater Victoria,231,117,2016/2017,2017,48.476457,-123.39072,,
1338,2011,5917034,Glenlyon Norfolk School,Greater Victoria,332,334,2016/2017,2017,48.420777,-123.32945,,
1339,2011,5917021,Gordon Head Middle School,Greater Victoria,213,109,2016/2017,2017,48.482552,-123.32917,,
1340,2011,5917021,Hillcrest Elementary,Greater Victoria,287,0,2016/2017,2017,48.484642,-123.31487,,
1341,2011,5917034,Home Learners' Link,Greater Victoria,4,383,2016/2017,2017,48.442109,-123.36293,,
1342,2011,5917034,James Bay Community,Greater Victoria,206,0,2016/2017,2017,48.416790,-123.37939,,
1343,2011,5917021,Lake Hill Elementary,Greater Victoria,162,0,2016/2017,2017,48.479178,-123.36668,,
1344,2011,5917021,Lambrick Park Secondary,Greater Victoria,0,534,2016/2017,2017,48.479314,-123.33200,,
1345,2011,5917021,Lansdowne Middle School,Greater Victoria,372,182,2016/2017,2017,48.446093,-123.32760,,
1346,2011,5917034,Margaret Jenkins Elementary,Greater Victoria,448,0,2016/2017,2017,48.415602,-123.32962,,
1347,2011,5917021,Maria Montessori Academy,Greater Victoria,188,75,2016/2017,2017,48.474161,-123.31690,,
1348,2011,5917021,McKenzie Elementary,Greater Victoria,215,0,2016/2017,2017,48.466959,-123.39203,,
1349,2011,5917030,Monterey Middle School,Greater Victoria,247,148,2016/2017,2017,48.418393,-123.31482,,
1350,2011,5917021,Mount Douglas Secondary,Greater Victoria,0,1125,2016/2017,2017,48.470786,-123.31746,,
1351,2011,5917021,Northridge Elementary,Greater Victoria,270,0,2016/2017,2017,48.480205,-123.39989,,
1352,2011,5917030,Oak Bay Secondary,Greater Victoria,0,1333,2016/2017,2017,48.432977,-123.31803,,
1821,2011,5951022,William Konkin Elementary,Nechako Lakes,205,0,2016/2017,2017,54.230278,-125.76444,,
1822,2011,5951019,Woodland Centre School,Nechako Lakes,32,10,2016/2017,2017,54.012855,-124.12161,,
1823,2011,5949035,Alvin A McKay Elementary,Nisga'a,78,0,2016/2017,2017,55.030556,-129.57500,,
1824,2011,5949039,Gitwinksihlkw Elementary,Nisga'a,38,0,2016/2017,2017,55.191667,-129.21666,,
1825,2011,5949035,Nathan Barton Elementary,Nisga'a,37,0,2016/2017,2017,54.994651,-129.95510,,
1826,2011,5949035,Nisga'a Elementary Secondary,Nisga'a,104,128,2016/2017,2017,55.204167,-129.07916,,
1827,2011,5926005,Au Coeur de L'ile,Conseil Scolaire Francophone,192,51,2016/2017,2017,49.683931,-124.93021,,
1828,2011,5927008,Brooks Secondary,Conseil Scolaire Francophone,0,16,2016/2017,2017,49.834232,-124.52383,,
1829,2011,5929011,Chatelech Secondary,Conseil Scolaire Francophone,0,35,2016/2017,2017,49.471667,-123.76333,,
1830,2011,5953023,Duchess Park Secondary,Conseil Scolaire Francophone,0,46,2016/2017,2017,53.916135,-122.75740,,
1831,2011,5915046,Ecole Andre Piolat,Conseil Scolaire Francophone,400,23,2016/2017,2017,49.337977,-123.07835,,
1832,2011,5915022,Ecole Anne Hebert Elementary,Conseil Scolaire Francophone,431,0,2016/2017,2017,49.219264,-123.04639,,
1833,2011,5924034,Ecole Carihi,Conseil Scolaire Francophone,0,20,2016/2017,2017,49.987231,-125.23212,,
1834,2011,5927008,Ecole Cote du Soleil,Conseil Scolaire Francophone,106,15,2016/2017,2017,49.834232,-124.52383,,
1835,2011,5935010,Ecole de l'Anse-au-sable,Conseil Scolaire Francophone,150,39,2016/2017,2017,49.834832,-119.48408,,
1836,2011,5931012,Ecole De La Vallee De Pemberton,Conseil Scolaire Francophone,59,0,2016/2017,2017,50.319580,-122.80400,,
1837,2011,5933042,Ecole des Collines d'or,Conseil Scolaire Francophone,80,0,2016/2017,2017,50.745576,-120.35524,,
1838,2011,5909056,Ecole des Deux-Rives,Conseil Scolaire Francophone,97,7,2016/2017,2017,49.141177,-122.29270,,
1839,2011,5953048,Ecole des Glaciers,Conseil Scolaire Francophone,55,0,2016/2017,2017,53.717550,-122.31008,,
1840,2011,5923008,Ecole Des Grands Cedres,Conseil Scolaire Francophone,28,0,2016/2017,2017,49.260646,-124.80753,,
1841,2011,5915015,Ecole des Navigateurs,Conseil Scolaire Francophone,103,0,2016/2017,2017,49.149884,-123.16361,,
1842,2011,5915039,Ecole des Pionniers,Conseil Scolaire Francophone,415,139,2016/2017,2017,49.275652,-122.76165,,
1843,2011,5905023,Ecole des Sentiers-Alpins,Conseil Scolaire Francophone,72,11,2016/2017,2017,49.076945,-117.80222,,
1844,2011,5905023,Ecole des Sept-Sommets,Conseil Scolaire Francophone,62,0,2016/2017,2017,49.078774,-117.79664,,
1845,2011,5915011,Ecole du Bois-Joli,Conseil Scolaire Francophone,52,0,2016/2017,2017,49.017197,-123.08809,,
1846,2011,5929011,Ecole du Pacifique,Conseil Scolaire Francophone,67,0,2016/2017,2017,49.471667,-123.76333,,
1847,2011,5907041,Ecole Entre Lacs,Conseil Scolaire Francophone,134,16,2016/2017,2017,49.490869,-119.57348,,
1848,2011,5953023,Ecole Franco-Nord,Conseil Scolaire Francophone,92,0,2016/2017,2017,53.907078,-122.77270,,
1849,2011,5931020,Ecole la Passerelle,Conseil Scolaire Francophone,58,0,2016/2017,2017,50.085744,-123.02284,,
1850,2011,5931006,Ecole les Aiglons,Conseil Scolaire Francophone,115,0,2016/2017,2017,49.740768,-123.13451,,
1851,2011,5924034,Ecole Mer et Montagne,Conseil Scolaire Francophone,88,5,2016/2017,2017,49.987231,-125.23212,,
1852,2011,5921007,Ecole Oceane,Conseil Scolaire Francophone,115,0,2016/2017,2017,49.188734,-123.96149,,
1853,2011,5915022,Ecole Rose-des-Vents,Conseil Scolaire Francophone,345,0,2016/2017,2017,49.236560,-123.12300,,
1854,2011,5915022,Ecole secondaire Jules-Verne,Conseil Scolaire Francophone,80,234,2016/2017,2017,49.236560,-123.12300,,
1855,2011,5901012,Ecole Sophie-Morigeau,Conseil Scolaire Francophone,22,0,2016/2017,2017,49.504167,-115.06277,,
1856,2011,5915039,Ecole Virtuelle,Conseil Scolaire Francophone,0,163,2016/2017,2017,49.275652,-122.76165,,
1857,2011,5915004,Gabrielle-Roy,Conseil Scolaire Francophone,391,205,2016/2017,2017,49.128389,-122.85690,,
1858,2011,5949011,Jack Cook Elementary,Conseil Scolaire Francophone,38,0,2016/2017,2017,54.506068,-128.59474,,
1859,2011,5917040,l'ecole Victor Brodeur,Conseil Scolaire Francophone,571,171,2016/2017,2017,48.431765,-123.40197,,
1860,2011,5909020,La Verendrye Elementary,Conseil Scolaire Francophone,62,0,2016/2017,2017,49.122125,-122.00671,,
1861,2011,5915001,Les Voyageurs,Conseil Scolaire Francophone,90,0,2016/2017,2017,49.161383,-122.62279,,
1862,2011,5907041,Penticton Secondary,Conseil Scolaire Francophone,0,38,2016/2017,2017,49.490869,-119.57348,,
1863,2011,5921007,Programme Francophone at NDSS,Conseil Scolaire Francophone,0,48,2016/2017,2017,49.188734,-123.96149,,
1864,2011,5915025,Burnaby Youth HUB,Burnaby,0,46,2016/2017,2017,49.221350,-122.99600,,
1865,2011,5915025,Outlook Secondary Program,Burnaby,0,5,2016/2017,2017,49.264930,-123.01610,,
1866,2011,5915025,School to Work Secondary Program,Burnaby,0,74,2016/2017,2017,49.249167,-122.98693,,
1867,2011,5915025,Take a Hike Secondary Program,Burnaby,0,19,2016/2017,2017,49.251170,-122.98745,,
1868,2011,5909020,Chance Alternate,Chilliwack,3,36,2016/2017,2017,49.142790,-121.91700,,
1869,2011,5909020,Ed. Ctr Academic Upgrading,Chilliwack,0,183,2016/2017,2017,49.163200,-121.94700,,
1870,2011,5949011,PACES,Coast Mountains,0,4,2016/2017,2017,54.524680,-128.60965,,
1871,2011,5949814,Gitsegukla Elementary School,Coast Mountains,61,0,2016/2017,2017,55.088071,-127.82029,,
1872,2011,5949011,NW Regional Trades & Training Centre,Coast Mountains,0,18,2016/2017,2017,54.512187,-128.54659,,
1873,2011,5949011,SD 82 Continuing Ed School,Coast Mountains,0,9,2016/2017,2017,54.512175,-128.54664,,
1874,2011,5949011,Na Aksa Gyilak'yoo,Coast Mountains,47,19,2016/2017,2017,54.523926,-128.66803,,
1875,2011,5926010,Nala'atsi Alternate Program,Comox Valley,0,15,2016/2017,2017,49.682719,-124.99530,,
1876,2011,5926010,Navigate Academy,Comox Valley,110,5,2016/2017,2017,49.766671,-125.02718,,
1877,2011,5915034,Canyon Springs Montessori,Coquitlam,9,0,2016/2017,2017,49.290007,-122.80100,,
1878,2011,5909032,Fraser Cascade Continuing Education,Fraser-Cascade,0,18,2016/2017,2017,49.238283,-121.76329,,
1879,2011,5933019,Desert Sands Community School,Gold Trail,163,118,2016/2017,2017,50.721389,-121.28361,,
1880,2011,5917034,Oak & Orca School (DL),Greater Victoria,126,12,2016/2017,2017,48.442045,-123.34981,,
1881,2011,5917034,Oak and Orca Bioregional School,Greater Victoria,38,5,2016/2017,2017,48.441988,-123.34978,,
1882,2011,5917034,St Christopher's Montessori,Greater Victoria,11,0,2016/2017,2017,48.422696,-123.30508,,
1883,2011,5947032,SD 50 Distributed Learning Program,Haida Gwaii,0,36,2016/2017,2017,53.243108,-131.82088,,
1884,2011,5933042,Beattie Elementary,Kamloops/Thompson,222,0,2016/2017,2017,50.664361,-120.31912,,
1885,2011,5933042,Maple Leaf University School - TRU,Kamloops/Thompson,0,59,2016/2017,2017,50.670959,-120.36603,,
1886,2011,5903052,Sequoia Centre,Kootenay Lake,0,14,2016/2017,2017,49.446641,-117.53682,,
1887,2011,5903052,Whole School,Kootenay Lake,22,0,2016/2017,2017,49.610581,-117.56352,,
1888,2011,5905023,Kootenay-Columbia Learning Centre - DL,Kootenay-Columbia,0,16,2016/2017,2017,49.076549,-117.79418,,
1889,2011,5915002,Vanguard,Langley,0,144,2016/2017,2017,49.070980,-122.54843,,
1890,2011,5915002,Langley Equestrian Academy,Langley,2,23,2016/2017,2017,49.070231,-122.64515,,
1891,2011,5915002,The Global School,Langley,24,0,2016/2017,2017,49.103802,-122.67489,,
1892,2011,5909056,Khalsa School Mission,Mission,60,0,2016/2017,2017,49.257400,-122.24444,,
1893,2011,5921007,Island ConnectEd K-12,Nanaimo-Ladysmith,105,542,2016/2017,2017,49.206180,-124.02077,,
1974,,,,,,,,,,,,
1975,,,,,,,,,,,,
1976,,,,,,,,,,,,
1977,,,,,,,,,,,,
1978,,,,,,,,,,,,
1894,2011,5921007,Cedar Community Secondary,Nanaimo-Ladysmith,0,229,2016/2017,2017,49.114358,-123.86468,,
1895,2011,5921007,Discover Montessori School,Nanaimo-Ladysmith,78,0,2016/2017,2017,49.183541,-123.96540,,
1896,2011,5919804,Stz'uminus Senior Secondary,Nanaimo-Ladysmith,0,25,2016/2017,2017,49.993354,-123.76846,,
1897,2011,5921007,The High School at VIU,Nanaimo-Ladysmith,0,20,2016/2017,2017,49.155351,-123.96797,,
1898,2011,5921010,Cedar Elementary,Nanaimo-Ladysmith,351,0,2016/2017,2017,49.095487,-123.85325,,
1899,2011,5915029,Fraser River Middle,New Westminster,311,149,2016/2017,2017,49.204906,-122.91715,,
1900,2011,5915046,North Star Montessori Elementary School,North Vancouver,46,0,2016/2017,2017,49.311797,-123.03818,,
1901,2011,5915046,Vancouver Waldorf Early Childhood School,North Vancouver,33,0,2016/2017,2017,49.332914,-123.04675,,
1902,2011,5955042,Freedom Thinkers Education,Peace River North,39,9,2016/2017,2017,56.217574,-120.62351,,
1903,2011,5953012,McBride Christian Day School,Prince George,11,4,2016/2017,2017,53.301308,-120.16879,,
1904,2011,5953023,Polaris Montessori Elementary,Prince George,217,0,2016/2017,2017,53.858375,-122.76196,,
1905,2011,5941013,Fraser River Christian School,Quesnel,17,1,2016/2017,2017,52.633899,-122.45264,,
1906,2011,5915015,Canada Star Secondary School,Richmond,0,10,2016/2017,2017,49.186210,-123.09836,,
1907,2011,5901028,Continuing Ed SD 06,Rocky Mountain,0,2,2016/2017,2017,49.684595,-115.98271,,
1908,2011,5917034,Royal Bay Secondary,Sooke,0,976,2016/2017,2017,48.415487,-123.49226,,
1909,2011,5929005,Continuing Ed SD 46,Sunshine Coast,0,6,2016/2017,2017,49.401367,-123.50848,,
1910,2011,5915004,Gobind Sarvar School,Surrey,119,0,2016/2017,2017,49.162141,-122.75671,,
1911,2011,5915004,Honour Secondary School,Surrey,0,11,2016/2017,2017,49.198868,-122.81501,,
1912,2011,5915004,Roots and Wings Montessori,Surrey,21,0,2016/2017,2017,49.101474,-122.80094,,
1913,2011,5915022,Columbia Academy,Vancouver,0,97,2016/2017,2017,49.283540,-123.11917,,
1914,2011,5915022,Family Montessori School,Vancouver,12,0,2016/2017,2017,49.265339,-123.13062,,
1915,2011,5915022,International Village Elementary,Vancouver,86,0,2016/2017,2017,49.278879,-123.08030,,
1916,2011,5915022,Lowell High School,Vancouver,0,31,2016/2017,2017,49.285201,-123.12553,,
1917,2011,5915022,Pear Tree Elementary,Vancouver,13,0,2016/2017,2017,49.263875,-123.16566,,
1918,2011,5915022,Qawsain Knowledge House,Vancouver,10,0,2016/2017,2017,49.220356,-123.06642,,
1919,2011,5915022,Sino Bright School BC,Vancouver,0,32,2016/2017,2017,49.284331,-123.10945,,
1920,2011,5915022,Vancouver Montessori School,Vancouver,130,0,2016/2017,2017,49.207727,-123.14558,,
1921,2011,5915022,Westside Montessori,Vancouver,17,0,2016/2017,2017,49.248644,-123.12805,,
1922,2011,5924025,Tsawalk Learning Centre,Vancouver Island West,0,37,2016/2017,2017,49.779416,-126.05200,,
1923,2011,5937014,Vernon Community School,Vernon,15,60,2016/2017,2017,50.249185,-119.30860,,
1924,2011,5937005,Cedar Bridge,Vernon,46,0,2016/2017,2017,50.219483,-119.02823,,
1925,2011,5915055,West Vancouver Inglewood Secondary,West Vancouver ,0,19,2016/2017,2017,49.337365,-123.16108,,
1926,2011,5939011,Field Elementary,Rocky Mountain,,,2016/2017,2017,51.396911,-116.48668,,
1927,2011,5903013,Yahk Elementary,Kootenay Lake,0,0,2016/2017,2017,49.083333,-116.08333,,
1928,2011,5935010,Venture Academy,Central Okanagan,0,0,2016/2017,2017,49.880030,-119.43654,,
1929,2011,5941017,Bridge Lake Elementary,Cariboo-Chilcotin,0,0,2016/2017,2017,51.483333,-120.71666,,
1930,2011,5941010,Wildwood Elementary,Cariboo-Chilcotin,0,0,2016/2017,2017,52.213893,-122.08987,,
1931,2011,5941013,Ecole Baker,Quesnel,0,0,2016/2017,2017,52.969908,-122.51552,,
1932,2011,5915001,APEX-James Anderson Secondary,Langley,0,0,2016/2017,2017,49.071036,-122.54862,,
1933,2011,5915001,Langley Fine Arts Secondary,Langley,0,0,2016/2017,2017,49.168156,-122.58691,,
1934,2011,5915001,PRP - D/HH R.E. Mountain Secondary,Langley,0,0,2016/2017,2017,49.144283,-122.66318,,
1935,2011,5915004,Surrey Connect Secondary,Surrey,0,0,2016/2017,2017,49.170129,-122.83376,,
1936,2011,5915022,Chief Maquinna Annex,Vancouver,0,0,2016/2017,2017,49.266250,-123.04494,,
1937,2011,5915022,John Henderson Annex,Vancouver,0,0,2016/2017,2017,49.220965,-123.08798,,
1938,2011,5915022,Sir Wilfrid Laurier Annex,Vancouver,0,0,2016/2017,2017,49.210914,-123.11947,,
1939,2011,5915025,Burnaby Mountain Alternate Secondary Prg,Burnaby,0,0,2016/2017,2017,49.255978,-122.91005,,
1940,2011,5915025,Burnaby North Alternate Secondary Prg,Burnaby,0,0,2016/2017,2017,49.278611,-122.97121,,
1941,2011,5915051,Bodwell Academy,North Vancouver,0,0,2016/2017,2017,49.314584,-123.10023,,
1942,2011,5929024,Sun Haven School,Sunshine Coast,0,0,2016/2017,2017,49.430465,-123.66935,,
1943,2011,5907005,Good Shepherd Christian School,Okanagan Similkameen,0,0,2016/2017,2017,49.032500,-119.46833,,
1944,2011,5907014,YouLearn.ca-ALT,Okanagan Similkameen,0,0,2016/2017,2017,49.182500,-119.55083,,
1945,2011,5907014,YouLearn.ca-CE,Okanagan Similkameen,0,0,2016/2017,2017,49.182500,-119.55083,,
1946,2011,5951043,Lake Kathlyn Elementary,Bulkley Valley,0,0,2016/2017,2017,54.817695,-127.19707,,
1947,2011,5953023,Highglen Montessori Elementary,Prince George,0,0,2016/2017,2017,53.858169,-122.76192,,
1948,2011,5917021,Girls' Alternative Program,Greater Victoria,0,0,2016/2017,2017,48.444930,-123.32682,,
1949,2011,5907041,McNicoll Park Middle School,Okanagan Skaha,0,0,2016/2017,2017,49.490740,-119.56842,,
1950,2011,5921007,Learn @ Home 8-12,Nanaimo-Ladysmith,0,0,2016/2017,2017,49.160849,-123.96114,,
1951,2011,5921007,Learn @ Home K-7,Nanaimo-Ladysmith,0,0,2016/2017,2017,49.207957,-123.97498,,
1952,2011,5921010,North Cedar Intermediate,Nanaimo-Ladysmith,0,0,2016/2017,2017,49.095487,-123.85325,,
1953,2011,5921010,Woodbank Primary,Nanaimo-Ladysmith,0,0,2016/2017,2017,49.101385,-123.85027,,
1954,2011,5921007,Woodlands Secondary,Nanaimo-Ladysmith,0,0,2016/2017,2017,49.188952,-123.97110,,
1955,2011,5923008,Eighth Avenue Elementary,Alberni,0,0,2016/2017,2017,49.232888,-124.80051,,
1956,2011,5923008,Gill Elementary,Alberni,0,0,2016/2017,2017,49.271435,-124.82943,,
1957,2011,5923039,Port Alberni Christian School,Alberni,0,0,2016/2017,2017,49.284007,-124.78902,,
1958,2011,5926005,Aspen View,Comox Valley,0,0,2016/2017,2017,49.684255,-124.94587,,
1959,2011,5924034,Discovery Passage Elementary,Campbell River,0,0,2016/2017,2017,50.058904,-125.27578,,
1960,2011,5924042,Oyster River Elementary,Campbell River,0,0,2016/2017,2017,49.876155,-125.13154,,
1961,2011,5933042,Stuart Wood Elementary,Kamloops/Thompson,0,0,2016/2017,2017,50.673885,-120.33529,,
1962,2011,5933019,Ashcroft Elementary,Gold Trail,0,0,2016/2017,2017,50.721389,-121.28361,,
1963,2011,5933019,Ashcroft Secondary,Gold Trail,0,0,2016/2017,2017,50.721389,-121.28361,,
1964,2011,5949011,Spring Creek Adventist Christian School,Coast Mountains,0,0,2016/2017,2017,54.528257,-128.61298,,
1965,2011,5939032,Armstrong Alternate,Okanagan-Shuswap,0,0,2016/2017,2017,50.701414,-119.28505,,
1966,2011,5939032,South Canoe Centre,Okanagan-Shuswap,0,0,2016/2017,2017,50.701414,-119.28505,,
1967,2011,5943023,Distance Learning SD 85,Vancouver Island North,0,0,2016/2017,2017,50.724445,-127.49805,,
1968,2011,5943033,Woss Lake Elementary,Vancouver Island North,0,0,2016/2017,2017,50.216667,-126.60000,,
1969,2011,5951017,Fort Fraser Elementary,Nechako Lakes,0,0,2016/2017,2017,54.066667,-124.55000,,
1970,2011,5951013,Sowchea Elementary,Nechako Lakes,0,0,2016/2017,2017,54.444445,-124.25916,,
1971,2011,5949035,Gansiwilaaks Distributed Learning School,Nisga'a,0,0,2016/2017,2017,55.204167,-129.07916,,
1972,2011,5949035,Nisga'a Secondary,Nisga'a,0,0,2016/2017,2017,55.204167,-129.07916,,
1973,2011,5949035,Siwilgyootkws School,Nisga'a,0,0,2016/2017,2017,55.204167,-129.07916,,
1590,2011,5933074,Barriere Secondary,Kamloops/Thompson,0,154,2016/2017,2017,51.179722,-120.12361,,
1591,2011,5933042,Kamloops School of the Arts,Kamloops/Thompson,290,177,2016/2017,2017,50.664361,-120.31912,,
1592,2011,5933042,Bert Edwards Science & Technology,Kamloops/Thompson,252,0,2016/2017,2017,50.708565,-120.36120,,
1593,2011,5933070,Blue River School,Kamloops/Thompson,8,0,2016/2017,2017,52.106336,-119.30446,,
1594,2011,5933042,Brocklehurst Middle School,Kamloops/Thompson,226,471,2016/2017,2017,50.705249,-120.40396,,
1595,2011,5933054,Chase Secondary,Kamloops/Thompson,0,192,2016/2017,2017,50.819167,-119.68611,,
1596,2011,5933067,Clearwater Secondary,Kamloops/Thompson,0,215,2016/2017,2017,51.649604,-120.03632,,
1597,2011,5933042,Continuing Ed SD 73,Kamloops/Thompson,0,98,2016/2017,2017,50.707168,-120.38836,,
1598,2011,5933042,Dallas Elementary,Kamloops/Thompson,381,0,2016/2017,2017,50.667328,-120.17295,,
1599,2011,5933880,David Thompson Elementary,Kamloops/Thompson,411,0,2016/2017,2017,50.696137,-120.33960,,
1600,2011,5933042,Dufferin Elementary,Kamloops/Thompson,246,0,2016/2017,2017,50.661957,-120.39666,,
1601,2011,5933042,Ecole Lloyd George Elementary,Kamloops/Thompson,452,0,2016/2017,2017,50.669808,-120.32025,,
1602,2011,5933054,Haldane Elementary,Kamloops/Thompson,279,0,2016/2017,2017,50.819167,-119.68611,,
1603,2011,5933042,Heffley Creek Elementary,Kamloops/Thompson,21,0,2016/2017,2017,50.859193,-120.26648,,
1604,2011,5933042,Juniper Ridge Elementary,Kamloops/Thompson,439,0,2016/2017,2017,50.659942,-120.24489,,
1605,2011,5933042,Kamloops Christian School,Kamloops/Thompson,175,77,2016/2017,2017,50.696744,-120.36869,,
1606,2011,5933042,Kay Bingham Elementary,Kamloops/Thompson,290,0,2016/2017,2017,50.704451,-120.39801,,
1607,2011,5933035,Logan Lake Elementary,Kamloops/Thompson,105,0,2016/2017,2017,50.494445,-120.81333,,
1608,2011,5933035,Logan Lake Elementary Secondary,Kamloops/Thompson,42,99,2016/2017,2017,50.494445,-120.81333,,
1609,2011,5933042,Marion Schilling Elementary,Kamloops/Thompson,257,0,2016/2017,2017,50.678414,-120.25828,,
1610,2011,5933042,McGowan Park Elementary,Kamloops/Thompson,386,0,2016/2017,2017,50.644607,-120.34198,,
1611,2011,5933042,NorKam Senior Secondary,Kamloops/Thompson,0,717,2016/2017,2017,50.699140,-120.37237,,
1612,2011,5933042,Our Lady of Perpetual Help,Kamloops/Thompson,155,0,2016/2017,2017,50.694781,-120.36169,,
1613,2011,5933042,Pacific Way Elementary,Kamloops/Thompson,326,0,2016/2017,2017,50.637173,-120.37086,,
1614,2011,5933042,Parkcrest Elementary,Kamloops/Thompson,351,0,2016/2017,2017,50.708030,-120.40704,,
1615,2011,5933044,Pinantan Elementary,Kamloops/Thompson,50,0,2016/2017,2017,50.716667,-120.03333,,
1616,2011,5933067,Raft River Elementary,Kamloops/Thompson,285,0,2016/2017,2017,51.647222,-120.00844,,
1617,2011,5933042,Rayleigh Elementary,Kamloops/Thompson,214,0,2016/2017,2017,50.797526,-120.31622,,
1618,2011,5933042,Robert L Clemitson Elementary,Kamloops/Thompson,323,0,2016/2017,2017,50.649149,-120.16587,,
1619,2011,5933042,Sa-hali Secondary,Kamloops/Thompson,0,813,2016/2017,2017,50.665229,-120.34519,,
1620,2011,5933039,Savona Elementary,Kamloops/Thompson,49,0,2016/2017,2017,50.750000,-120.83333,,
1621,2011,5933042,Sk'elep School of Excellence,Kamloops/Thompson,136,0,2016/2017,2017,50.675833,-120.33944,,
1622,2011,5933039,Skeetchestn Community School,Kamloops/Thompson,27,3,2016/2017,2017,50.750000,-120.83333,,
1623,2011,5933042,South Kamloops Secondary,Kamloops/Thompson,0,966,2016/2017,2017,50.666651,-120.32150,,
1624,2011,5933042,South Sa-hali Elementary,Kamloops/Thompson,362,0,2016/2017,2017,50.656762,-120.33926,,
1625,2011,5933042,St Ann's Academy,Kamloops/Thompson,212,199,2016/2017,2017,50.671179,-120.33764,,
